,,,,,,,,,,,,
,"Vol 10, 1 Issue",,,,,,,,,,,
"AHE","ANATOMIA, HISTOLOGIA, EMBRYOLOGIA",,,,,,,,,,,
,"AHE",,,,,,,,,,,
,"0340-2096","AHE/C","P + E",1895,1895,1895,1026,1302,2210,,,
,"1439-0264","AHE/E","Elec",1722,1722,1722,932,1183,2008,,,
,"Vol 39, 6 Issues","AHE","Print",1722,1722,1722,932,1183,2008,,,
"AR","THE ANATOMICAL RECORD : ADVANCES IN INTEGRATIVE ANATOMY AND EVOLUTIONARY BIOLOGY",,,,,,,,,,,
,"AR",,,,,,,,,,,
,"1932-8486","AR/C","P + E",8042,8210,8294,4232,5351,8294,,,
,"1932-8494","AR/E","Elec",7310,7310,7310,3730,4716,7310,,,
,"Vol 293, 12 Issues","AR","Print",7310,7478,7562,3859,4879,7562,,,
,"Also available in The Anatomical Record opt-in ASE.",,,,,,,,,,,
"-","THE ANATOMICAL RECORD OPT-IN ASE",,,,,,,,,,,
,,"MJAR/C","P + E",8042,8210,8294,4232,5351,8294,,,
,,"MJAR/E","Elec",7310,7310,7310,3730,4716,7310,,,
,,"MJAR/P","Print",7310,7478,7562,3859,4879,7562,,,
," Includes The Anatomical Record : Advances in Integrative Anatomy and Evolutionary Biology. Includes opt-in title Anatomical Sciences Education.",,,,,,,,,,,
"ASE","ANATOMICAL SCIENCES EDUCATION",,,,,,,,,,,
,"ASE",,,"OPT-IN TITLE",,,,,,,,
,"1935-9772",,,,,,,,,,,
,"1935-9780",,,,,,,,,,,
,"Vol 3, 6 Issues",,,,,,,,,,,
"AND","ANDROLOGIA",,,,,,,,,,,
,"AND",,,,,,,,,,,
,"0303-4569","AND/C","P + E",819,819,819,474,603,954,,,
,"1439-0272","AND/E","Elec",744,744,744,431,547,868,,,
,"Vol 42, 6 Issues","AND","Print",744,744,744,431,547,868,,,
"2001","ANGEWANDTE CHEMIE",,,,,,,,,,,
,"2001",,"VCH TITLE",,,,,,,,,
,"0044-8249","2001/C","P + E",7962,7962,7962,4062,5611,7962,9830,"SFR","Switzerland"
,"1521-3757","2001/E","Elec",7237,7237,7237,3693,5100,7237,8936,"SFR","Switzerland"
,"Vol 122, 52 Issues","2001","Print",7237,7237,7237,3693,5099,7237,8936,"SFR","Switzerland"
,"Also available in ChemPubSocPackage German optout & ChemPubSocPackage German optin & Angewandte Chemie & ChemCatChem.",,,,,,,,,,,
"-","ANGEWANDTE CHEMIE & CHEMCATCHEM",,,,,,,,,,,
,,,"VCH TITLES",,,,,,,,,
,,"MJ2001/C","P + E",7962,7962,7962,4063,5611,7962,9830,"SFR","Switzerland"
,,"MJ2001/E","Elec",7237,7237,7237,3693,5099,7237,8936,"SFR","Switzerland"
,,"MJ2001/P","Print",7237,7237,7237,3693,5100,7237,8936,"SFR","Switzerland"
," Includes Angewandte Chemie. Includes opt-in title ChemCatChem.",,,,,,,,,,,
"2002","ANGEWANDTE CHEMIE INTERNATIONAL EDITION",,,,,,,,,,,
,"2002",,"VCH TITLE",,,,,,,,,
,"1433-7851","2002/C","P + E",9442,9442,9442,4797,6092,9442,10503,"SFR","Switzerland"
,"1521-3773","2002/E","Elec",8583,8583,8583,4360,5538,8583,9548,"SFR","Switzerland"
,"Vol 49, 52 Issues","2002","Print",8583,8583,8583,4360,5538,8583,9548,"SFR","Switzerland"
,"Also available in ChemPubSocPackage International optin & ChemPubSocPackage International optout & Angewandte Chemie International Edition & ChemCatC hem.",,,,,,,,,,,
"-","ANGEWANDTE CHEMIE INTERNATIONAL EDITION & CHEMCATC HEM",,,,,,,,,,,
,,,"VCH TITLES",,,,,,,,,
,,"MJ22002/C","P + E",9442,9442,9442,4797,5872,9442,10503,"SFR","Switzerland"
,,"MJ22002/E","Elec",8583,8583,8583,4360,5338,8583,9548,"SFR","Switzerland"
,,"MJ22002/P","Print",8583,8583,8583,4360,5338,8583,9548,"SFR","Switzerland"
," Includes Angewandte Chemie International Edition. Includes opt-in title ChemCatChem (Electronic).",,,,,,,,,,,
"ACV","ANIMAL CONSERVATION",,,,,,,,,,,
,"ACV",,,,,,,,,,,
,"1367-9430","ACV/C","P + E",638,638,638,345,438,744,,,
,"1469-1795","ACV/E","Elec",579,579,579,313,398,676,,,
,"Vol 13, 6 Issues","ACV","Print",579,579,579,313,398,676,,,
"AGE","ANIMAL GENETICS",,,,,,,,,,,
,"AGE",,,,,,,,,,,
,"0268-9146","AGE/C","P + E",1509,1509,1509,817,1037,1760,,,
,"1365-2052","AGE/E","Elec",1371,1371,1371,742,943,1600,,,
,"Vol 41, 6 Issues","AGE","Print",1371,1371,1371,742,943,1600,,,
"ASJ","ANIMAL SCIENCE JOURNAL",,,,,,,,,,,
,"ASJ",,,,,,,,,,,
,"1344-3941","ASJ/C","P + E",895,895,895,554,703,1085,1193.5,"USD","Australia"
,"1740-0929","ASJ/E","Elec",814,814,814,503,639,986,1084.6,"USD","Australia"
,"Vol 81, 6 Issues","ASJ","Print",814,814,814,503,639,986,1084.6,"USD","Australia"
,"Australia prices inclusive of GST.",,,,,,,,,,,
"2257","ANNALEN DER PHYSIK",,,,,,,,,,,
,"2257",,"VCH TITLE",,,,,,,,,
,"0003-3804","2257/C","P + E",1251,1251,1251,638,1025,1251,1682,"SFR","Switzerland"
,"1521-3889","2257/E","Elec",1136,1136,1136,580,931,1136,1529,"SFR","Switzerland"
,"Vol 19, 12 Issues","2257","Print",1136,1136,1136,580,931,1136,1529,"SFR","Switzerland"
"AAB","ANNALS OF APPLIED BIOLOGY",,,,,,,,,,,
,"AAB",,,,,,,,,,,
,"0003-4746","AAB/C","P + E",905,905,905,492,625,1057,,,
,"1744-7348","AAB/E","Elec",822,822,822,447,568,961,,,
,"Vol 156-157, 6 Issues","AAB","Print",822,822,822,447,568,961,,,
"AHG","ANNALS OF HUMAN GENETICS",,,,,,,,,,,
,"AHG",,,,,,,,,,,
,"0003-4800","AHG/C","P + E",907,907,907,492,624,1059,,,
,"1469-1809","AHG/E","Elec",825,825,825,447,567,963,,,
,"Vol 74, 6 Issues","AHG","Print",825,825,825,447,567,963,,,
"ANA","ANNALS OF NEUROLOGY",,,,,,,,,,,
,"ANA",,,,,,,,,,,
,"0364-5134","ANA/C","P + E",883,1051,1135,581,734,1135,,,
,"1531-8249","ANA/E","Elec",803,803,803,410,518,803,,,
,"Vol 67-68, 12 Issues","ANA","Print",803,971,1055,539,681,1055,,,
"ANEC","ANNALS OF NONINVASIVE ELECTROCARDIOLOGY",,,,,,,,,,,
,"ANEC",,,,,,,,,,,
,"1082-720X","ANEC/C","P + E",418,418,418,323,411,632,,,
,"1542-474X","ANEC/E","Elec",380,380,380,293,373,574,,,
,"Vol 15, 4 Issues","ANEC","Print",380,380,380,293,373,574,,,
"APCE","ANNALS OF PUBLIC AND COOPERATIVE ECONOMICS",,,,,,,,,,,
,"APCE",,,,,,,,,,,
,"1370-4788","APCE/C","P + E",503,503,503,280,356,588,,,
,"1467-8292","APCE/E","Elec",457,457,457,255,324,535,,,
,"Vol 81, 4 Issues","APCE","Print",457,457,457,255,324,535,,,
"NYAS","ANNALS OF THE NEW YORK ACADEMY OF SCIENCES",,,,,,,,,,,
,"NYAS",,,,,,,,,,,
,"0077-8923","NYAS/C","P + E",4984,4984,4984,2770,3518,5429,,,
,"1749-6632","NYAS/E","Elec",4460,4460,4460,2478,3146,4855,,,
,"Vol 1183-1214, 32 Issues",,,,,,,,,,,
,"Not available in print only.",,,,,,,,,,,
"ABHL","ANNUAL BULLETIN OF HISTORICAL LITERATURE",,,,,,,,,,,
,"ABHL",,,"SEE HISTORY PACKAGE.",,,,,,,,
,"0066-3832",,,,,,,,,,,
,"1467-8314",,,,,,,,,,,
,"Vol 94, 1 Issue",,,,,,,,,,,
"ARI2","ANNUAL REVIEW OF INFORMATION SCIENCE & TECHNOLOGY (ELECTRONIC)",,,,,,,,,,,
,"ARI2",,,"SEE JOURNAL OF THE AMERICAN SOCIETY FOR INFORMATION SCIENCE AND TECHNOLOGY ASIDIG.",,,,,,,,
,"1550-8382",,,,,,,,,,,
,"Vol 42, 1 Issue",,,,,,,,,,,
"AEQ","ANTHROPOLOGY & EDUCATION QUARTERLY",,,,,,,,,,,
,"AEQ",,,,,,,,,,,
,"0161-7761","AEQ/C","P + E",116,116,116,56,74,110,,,
,"1548-1492","AEQ/E","Elec",105,105,105,51,65,100,,,
,"Vol 41, 4 Issues",,,,,,,,,,,
,"Not available in print only.",,,,,,,,,,,
"ANHU","ANTHROPOLOGY & HUMANISM",,,,,,,,,,,
,"ANHU",,,,,,,,,,,
,"1559-9167","ANHU/C","P + E",72,72,72,36,44,69,,,
,"1548-1409","ANHU/E","Elec",65,65,65,29,37,57,,,
,"Vol 35, 2 Issues",,,,,,,,,,,
,"Not available in print only.",,,,,,,,,,,
"ANOC","ANTHROPOLOGY OF CONSCIOUSNESS",,,,,,,,,,,
,"ANOC",,,,,,,,,,,
,"1053-4202","ANOC/C","P + E",77,77,77,39,50,76,,,
,"1556-3537","ANOC/E","Elec",70,70,70,35,44,69,,,
,"Vol 21, 2 Issues",,,,,,,,,,,
,"Not available in print only.",,,,,,,,,,,
"AWR","ANTHROPOLOGY OF WORK REVIEW",,,,,,,,,,,
,"AWR",,,,,,,,,,,
,"0883-024X","AWR/C","P + E",54,54,54,27,34,53,,,
,"1548-1417","AWR/E","Elec",49,49,49,24,30,47,,,
,"Vol 31, 2 Issues",,,,,,,,,,,
,"Not available in print only. Decreasing from 3 to 2 issues.",,,,,,,,,,,
"-","ANTHROPOLOGY PACKAGE",,,,,,,,,,,
,,"MJJRAI/C","P + E",744,744,744,443,562,867,,,
,,"MJJRAI/E","Elec",710,710,710,422,536,827,,,
,,"MJJRAI/P","Print",710,710,710,422,536,827,,,
," Includes The Journal of the Royal Anthropological Institute & Anthropology Today.",,,,,,,,,,,
"ANTH","ANTHROPOLOGY TODAY",,,,,,,,,,,
,"ANTH",,,,,,,,,,,
,"0268-540X","ANTH/C","P + E",141,141,141,84,106,164,,,
,"1467-8322","ANTH/E","Elec",135,135,135,81,103,158,,,
,"Vol 26, 6 Issues","ANTH","Print",135,135,135,81,103,158,,,
,"Also available in Anthropology Package.",,,,,,,,,,,
"ANTI","ANTIPODE",,,,,,,,,,,
,"ANTI",,,,,,,,,,,
,"0066-4812","ANTI/C","P + E",1044,1044,1044,623,792,1220,218,"USD","Dev World"
,"1467-8330","ANTI/E","Elec",948,948,948,566,719,1109,198,"USD","Dev World"
,"Vol 42, 5 Issues","ANTI","Print",948,948,948,566,719,1109,198,"USD","Dev World"
"ANS","ANZ JOURNAL OF SURGERY",,,,,,,,,,,
,"ANS",,,,,,,,,,,
,"1445-1433","ANS/C","P + E",1601,1601,1601,987,1254,1935,1043.9,"USD","Australia"
,"1445-2197",,,,,,,,,949,"USD","New Zealand"
,"Vol 80, 10 Issues","ANS/E","Elec",1455,1455,1455,897,1140,1759,948.2,"USD","Australia"
,,,,,,,,,,862,"USD","New Zealand"
,,"ANS","Print",1455,1455,1455,897,1140,1759,948.2,"USD","Australia"
,,,,,,,,,,862,"USD","New Zealand"
,"Australia prices inclusive of GST.",,,,,,,,,,,
"APM","APMIS",,,,,,,,,,,
,"APM",,,,,,,,,,,
,"0903-4641","APM/C","P + E",1210,1210,1210,720,916,1415,,,
,"1600-0463","APM/E","Elec",1100,1100,1100,656,833,1285,,,
,"Vol 118, 12 Issues","APM","Print",1100,1100,1100,656,833,1285,,,
"ACP","APPLIED COGNITIVE PSYCHOLOGY",,,,,,,,,,,
,"ACP",,,,,,,,,,,
,"0888-4080","ACP/C","P + E",1888,1888,1888,964,1218,1888,,,
,"1099-0720","ACP/E","Elec",1717,1717,1717,876,1107,1717,,,
,"Vol 24, 9 Issues","ACP","Print",1717,1717,1717,876,1107,1717,,,
"-","APPLIED MICROBIOLOGY PACKAGE",,,,,,,,,,,
,,"MJJAM/C","P + E",4609,4609,4609,2494,3167,5376,,,
,,"MJJAM/E","Elec",4190,4190,4190,2267,2879,4887,,,
,,"MJJAM/P","Print",4190,4190,4190,2267,2879,4887,,,
," Includes Journal of Applied Microbiology & Letters In Applied Microbiology.",,,,,,,,,,,
"AOC","APPLIED ORGANOMETALLIC CHEMISTRY",,,,,,,,,,,
,"AOC",,,,,,,,,,,
,"0268-2605","AOC/C","P + E",3472,3472,3472,1772,2240,3472,,,
,"1099-0739","AOC/E","Elec",3156,3156,3156,1610,2036,3156,,,
,"Vol 24, 12 Issues","AOC","Print",3156,3156,3156,1610,2036,3156,,,
"APPS","APPLIED PSYCHOLOGY",,,,,,,,,,,
,"APPS",,,"SEE APPLIED PSYCHOLOGY PACKAGE.",,,,,,,,
,"0269-994X",,,,,,,,,,,
,"1464-0597",,,,,,,,,,,
,"Vol 59, 4 Issues",,,,,,,,,,,
"-","APPLIED PSYCHOLOGY PACKAGE",,,,,,,,,,,
,,"MJAPPS/C","P + E",1480,1480,1480,882,1120,1728,,,
,,"MJAPPS/E","Elec",1346,1346,1346,802,1018,1571,,,
,,"MJAPPS/P","Print",1346,1346,1346,802,1018,1571,,,
," Includes Applied Psychology & Applied Psychology: Health and Well-Being.",,,,,,,,,,,
"APHW","APPLIED PSYCHOLOGY: HEALTH AND WELL-BEING",,,,,,,,,,,
,"APHW",,,,,,,,,,,
,"1758-0846","APHW/C","P + E",576,576,576,292,371,576,,,
,"1758-0854","APHW/E","Elec",523,523,523,265,338,523,,,
,"Vol 2, 3 Issues","APHW","Print",523,523,523,265,338,523,,,
,"Also available in Applied Psychology Package.",,,,,,,,,,,
"ASMB","APPLIED STOCHASTIC MODELS IN BUSINESS AND INDUSTRY",,,,,,,,,,,
,"ASMB",,,,,,,,,,,
,"1524-1904","ASMB/C","P + E",2424,2424,2424,1236,1563,2424,,,
,"1526-4025","ASMB/E","Elec",2203,2203,2203,1124,1421,2203,,,
,"Vol 26, 6 Issues","ASMB","Print",2203,2203,2203,1124,1421,2203,,,
"AVSC","APPLIED VEGETATION SCIENCE",,,,,,,,,,,
,"AVSC",,,,,,,,,,,
,"1402-2001","AVSC/C","P + E",629,629,629,322,408,629,,,
,"1654-109X","AVSC/E","Elec",572,572,572,292,370,572,,,
,"Vol 13, 4 Issues","AVSC","Print",572,572,572,292,370,572,,,
,"Also available in Vegetation Package.",,,,,,,,,,,
"ANU","AQUACULTURE NUTRITION",,,,,,,,,,,
,"ANU",,,,,,,,,,,
,"1353-5773","ANU/C","P + E",1215,1215,1215,660,838,1418,,,
,"1365-2095","ANU/E","Elec",1104,1104,1104,600,761,1289,,,
,"Vol 16, 6 Issues","ANU","Print",1104,1104,1104,600,761,1289,,,
"ARE","AQUACULTURE RESEARCH",,,,,,,,,,,
,"ARE",,,,,,,,,,,
,"1355-557X","ARE/C","P + E",4044,4044,4044,2190,2780,4716,,,
,"1365-2109","ARE/E","Elec",3676,3676,3676,1990,2527,4287,,,
,"Vol 41, 12 Issues","ARE","Print",3676,3676,3676,1990,2527,4287,,,
,"Decreasing from 16 to 12 issues.",,,,,,,,,,,
"AQC","AQUATIC CONSERVATION: MARINE AND FRESHWATER ECOSYSTEMS",,,,,,,,,,,
,"AQC",,,,,,,,,,,
,"1052-7613","AQC/C","P + E",1497,1497,1497,765,966,1497,,,
,"1099-0755","AQC/E","Elec",1360,1360,1360,695,878,1360,,,
,"Vol 20, 7 Issues","AQC","Print",1360,1360,1360,695,878,1360,,,
"AAE","ARABIAN ARCHAEOLOGY AND EPIGRAPHY",,,,,,,,,,,
,"AAE",,,,,,,,,,,
,"0905-7196","AAE/C","P + E",788,788,788,469,594,917,,,
,"1600-0471","AAE/E","Elec",716,716,716,426,540,834,,,
,"Vol 21, 2 Issues","AAE","Print",716,716,716,426,540,834,,,
"ARP","ARCHAEOLOGICAL PROSPECTION",,,,,,,,,,,
,"ARP",,,,,,,,,,,
,"1075-2196","ARP/C","P + E",1148,1148,1148,585,740,1148,,,
,"1099-0763","ARP/E","Elec",1043,1043,1043,532,672,1043,,,
,"Vol 17, 4 Issues","ARP","Print",1043,1043,1043,532,672,1043,,,
"ARCM","ARCHAEOMETRY",,,,,,,,,,,
,"ARCM",,,,,,,,,,,
,"0003-813X","ARCM/C","P + E",446,446,446,226,287,441,,,
,"1475-4754","ARCM/E","Elec",404,404,404,205,260,401,,,
,"Vol 52, 6 Issues","ARCM","Print",404,404,404,205,260,401,,,
"APAA","ARCHEOLOGICAL PAPERS OF THE AMERICAN ANTHROPOLOGICAL ASSOCIATION",,,,,,,,,,,
,"APAA",,,,,,,,,,,
,"1551-823X","APAA/C","P + E",30,30,30,15,19,29,,,
,"1551-8248","APAA/E","Elec",27,27,27,14,18,27,,,
,"Vol 20, 1 Issue",,,,,,,,,,,
,"Not available in print only.",,,,,,,,,,,
"AD","ARCHITECTURAL DESIGN",,,,,,,,,,,
,"AD",,,,,,,,,,,
,"0003-8504","AD/C","P + E",392,392,392,210,253,392,,,
,"1554-2769","AD/E","Elec",356,356,356,190,229,356,,,
,"Vol 80, 6 Issues","AD","Print",356,356,356,190,229,356,,,
"2019","ARCHIV DER PHARMAZIE",,,,,,,,,,,
,"2019",,"VCH TITLE",,,,,,,,,
,"0365-6233","2019/C","P + E",2067,2067,2067,1056,1610,2067,2582,"SFR","Switzerland"
,"1521-4184","2019/E","Elec",1879,1879,1879,959,1464,1879,2347,"SFR","Switzerland"
,"Vol 343, 12 Issues","2019","Print",1879,1879,1879,959,1464,1879,2347,"SFR","Switzerland"
"ARCH","ARCHIVES OF INSECT BIOCHEMISTRY AND PHYSIOLOGY",,,,,,,,,,,
,"ARCH",,,,,,,,,,,
,"0739-4462","ARCH/E","Elec",3230,3230,3230,1648,2085,3230,,,
,"1520-6327",,,,,,,,,,,
,"Vol 73-74, 12 Issues",,,,,,,,,,,
,"Not available in print.",,,,,,,,,,,
"AREA","AREA",,,,,,,,,,,
,"AREA",,,,,,,,,,,
,"0004-0894","AREA/C","P + E",359,359,359,214,271,417,,,
,"1475-4762","AREA/E","Elec",326,326,326,193,245,379,,,
,"Vol 42, 4 Issues","AREA","Print",326,326,326,193,245,379,,,
"SUPA","ARISTOTELIAN SOCIETY SUPPLEMENTARY VOLUME",,,,,,,,,,,
,"SUPA",,,,,,,,,,,
,"0309-7013","SUPA/C","P + E",172,172,172,97,123,222,,,
,"1467-8349","SUPA/E","Elec",156,156,156,88,112,202,,,
,"Vol 84, 1 Issue","SUPA","Print",156,156,156,88,112,202,,,
"ARTB","THE ART BOOK",,,,,,,,,,,
,"ARTB",,,,,,,,,,,
,"1368-6267","ARTB/C","P + E",279,279,279,126,159,327,,,
,"1467-8357","ARTB/E","Elec",254,254,254,114,145,297,,,
,"Vol 17, 4 Issues","ARTB","Print",254,254,254,114,145,297,,,
,"Also available in Art Package.",,,,,,,,,,,
"AHIS","ART HISTORY",,,,,,,,,,,
,"AHIS",,,"SEE ART PACKAGE.",,,,,,,,
,"0141-6790",,,,,,,,,,,
,"1467-8365",,,,,,,,,,,
,"Vol 33, 5 Issues",,,,,,,,,,,
"-","ART PACKAGE",,,,,,,,,,,
,,"MJAHIS/C","P + E",1064,1064,1064,553,702,1242,,,
,,"MJAHIS/E","Elec",966,966,966,502,638,1128,,,
,,"MJAHIS/P","Print",966,966,966,502,638,1128,,,
," Includes Art History & The Art Book.",,,,,,,,,,,
"ART","ARTHRITIS & RHEUMATISM",,,,,,,,,,,
,"ART",,,,,,,,,,,
,"0004-3591","ART/C","P + E",1495,1831,1999,1020,1290,1999,,,
,"1529-0131","ART/E","Elec",1359,1359,1359,694,877,1359,,,
,"Vol 62, 26 Issues","ART","Print",1359,1695,1863,951,1202,1863,,,
,"Merged with Arthritis Care and Research.",,,,,,,,,,,
"AOR","ARTIFICIAL ORGANS",,,,,,,,,,,
,"AOR",,,,,,,,,,,
,"0160-564X","AOR/C","P + E",1823,1865,1823,1329,1688,2604,,,
,"1525-1594","AOR/E","Elec",1656,1695,1656,1208,1534,2366,,,
,"Vol 34, 12 Issues","AOR","Print",1656,1695,1656,1208,1534,2366,,,
"AEHE","ASHE HIGHER EDUCATION REPORT",,,,,,,,,,,
,"AEHE",,,,,,,,,,,
,"1551-6970","AEHE/C","P + E",269,329,380,194,246,380,,,
,"1554-6306","AEHE/E","Elec",244,244,244,125,158,244,,,
,"Vol 37, 6 Issues","AEHE","Print",244,304,355,182,230,355,,,
"APV","ASIA PACIFIC VIEWPOINT",,,,,,,,,,,
,"APV",,,,,,,,,,,
,"1360-7456","APV/C","P + E",253,253,253,180,228,350,265.1,"USD","Australia"
,"1467-8373",,,,,,,,,241,"USD","New Zealand"
,"Vol 51, 3 Issues","APV/E","Elec",229,229,229,163,207,318,240.9,"USD","Australia"
,,,,,,,,,,219,"USD","New Zealand"
,,"APV","Print",229,229,229,163,207,318,240.9,"USD","Australia"
,,,,,,,,,,219,"USD","New Zealand"
,"Australia prices inclusive of GST.",,,,,,,,,,,
"APJ","ASIA-PACIFIC JOURNAL OF CHEMICAL ENGINEERING",,,,,,,,,,,
,"APJ",,,"FTE Pricing Module",,,,,,,,
"AJCO","ASIA-PACIFIC JOURNAL OF CLINICAL ONCOLOGY",,,,,,,,,,,
,"AJCO",,,,,,,,,,,
,"1743-7555","AJCO/C","P + E",592,592,592,366,465,717,788.7,"USD","Australia"
,"1743-7563","AJCO/E","Elec",538,538,538,332,422,651,716.1,"USD","Australia"
,"Vol 6, 4 Issues","AJCO","Print",538,538,538,332,422,651,716.1,"USD","Australia"
,"Australia prices inclusive of GST.",,,,,,,,,,,
"AJFS","ASIA-PACIFIC JOURNAL OF FINANCIAL STUDIES",,,,,,,,,,,
,"AJFS",,,,,,,,,,,
,"2041-9945","AJFS/C","P + E",678,678,678,383,467,678,,,
,"2041-6156","AJFS/E","Elec",616,616,616,348,424,616,,,
,"Vol 39, 6 Issues","AJFS ","Print",616,616,616,348,424,616,,,
"APPY","ASIA-PACIFIC PSYCHIATRY",,,,,,,,,,,
,"APPY",,,"OPT-IN TITLE",,,,,,,,
,"1758-5864",,,,,,,,,,,
,"1758-5872",,,,,,,,,,,
,"Vol 2, 4 Issues",,,,,,,,,,,
"ASEJ","ASIAN ECONOMIC JOURNAL",,,,,,,,,,,
,"ASEJ",,,,,,,,,,,
,"1351-3958","ASEJ/C","P + E",311,311,311,198,252,388,426.8,"USD","Australia"
,"1467-8381",,,,,,,,,156,"USD","Dev World"
,"Vol 24, 4 Issues","ASEJ/E","Elec",282,282,282,180,228,352,387.2,"USD","Australia"
,,,,,,,,,,141,"USD","Dev World"
,,"ASEJ","Print",282,282,282,180,228,352,387.2,"USD","Australia"
,,,,,,,,,,141,"USD","Dev World"
,"Australia prices inclusive of GST.",,,,,,,,,,,
"AEPR","ASIAN ECONOMIC POLICY REVIEW",,,,,,,,,,,
,"AEPR",,,,,,,,,,,
,"1832-8105","AEPR/C","P + E",267,267,267,158,202,311,342.1,"USD","Australia"
,"1748-3131",,,,,,,,,133,"USD","Dev World"
,"Vol 5, 2 Issues","AEPR/E","Elec",227,227,227,134,171,262,288.2,"USD","Australia"
,,,,,,,,,,114,"USD","Dev World"
,"Not available in print only. Australia prices inclusive of GST.",,,,,,,,,,,
"ASJC","ASIAN JOURNAL OF CONTROL",,,,,,,,,,,
,"ASJC",,,"OPT-IN TITLE",,,,,,,,
,"1561-8625",,,,,,,,,,,
,"1934-6093",,,,,,,,,,,
,"Vol 12, 6 Issues",,,,,,,,,,,
"ASES","ASIAN JOURNAL OF ENDOSCOPIC SURGERY",,,,,,,,,,,
,"ASES",,,"OPT-IN TITLE",,,,,,,,
,"1758-5902",,,,,,,,,,,
,"1758-5910",,,,,,,,,,,
,"Vol 3, 4 Issues",,,,,,,,,,,
,"Previously self-published by the Japan Society of Endoscopic Surgery (JESE) and the Asia Endosurgery Task Force (AETF). ",,,,,,,,,,,
"AJSP","ASIAN JOURNAL OF SOCIAL PSYCHOLOGY",,,,,,,,,,,
,"AJSP",,,,,,,,,,,
,"1367-2223","AJSP/C","P + E",588,588,588,361,459,708,778.8,"USD","Australia"
,"1467-839X","AJSP/E","Elec",535,535,535,328,417,643,707.3,"USD","Australia"
,"Vol 13, 4 Issues","AJSP","Print",535,535,535,328,417,643,707.3,"USD","Australia"
,"Australia prices inclusive of GST.",,,,,,,,,,,
"ASPP","ASIAN POLITICS AND POLICY",,,,,,,,,,,
,"ASPP",,,"SEE POLICY STUDIES JOURNAL",,,,,,,,
,"1943-0779",,,,,,,,,,,
,"1943-0787",,,,,,,,,,,
,"Vol 2, 4 Issues",,,,,,,,,,,
"ASWP","ASIAN SOCIAL WORK AND POLICY REVIEW",,,,,,,,,,,
,"ASWP",,,,,,,,,,,
,"1753-1403","ASWP/C","P + E",480,480,480,267,339,522,574.2,"USD","Australia"
,"1753-1411","ASWP/E","Elec",409,409,409,227,289,446,490.6,"USD","Australia"
,"Vol 4, 3 Issues",,,,,,,,,,,
,"Not available in print only. Australia prices inclusive of GST.",,,,,,,,,,,
"APEL","ASIAN-PACIFIC ECONOMIC LITERATURE",,,,,,,,,,,
,"APEL",,,,,,,,,,,
,"0818-9935","APEL/C","P + E",291,291,291,203,257,397,271.7,"USD","Australia"
,"1467-8411",,,,,,,,,247,"USD","New Zealand"
,"Vol 24, 2 Issues","APEL/E","Elec",264,264,264,184,234,361,247.5,"USD","Australia"
,,,,,,,,,,225,"USD","New Zealand"
,,"APEL","Print",264,264,264,184,234,361,247.5,"USD","Australia"
,,,,,,,,,,225,"USD","New Zealand"
,"Australia prices inclusive of GST.",,,,,,,,,,,
"AU","ASSESSMENT UPDATE",,,,,,,,,,,
,"AU",,,,,,,,,,,
,"1041-6099","AU/C","P + E",206,266,317,162,206,317,,,
,"1536-0725","AU/E","Elec",187,187,187,96,121,187,,,
,"Vol 22, 6 Issues","AU","Print",187,247,298,153,193,298,,,
"2228","ASTRONOMISCHE NACHRICHTEN",,,,,,,,,,,
,"2228",,"VCH TITLE",,,,,,,,,
,"0004-6337","2228/C","P + E",1853,1853,1853,946,1494,1853,2615,"SFR","Switzerland"
,"1521-3994","2228/E","Elec",1684,1684,1684,860,1358,1684,2377,"SFR","Switzerland"
,"Vol 331, 10 Issues","2228","Print",1684,1684,1684,860,1358,1684,2377,"SFR","Switzerland"
"AAG","ASTRONOMY & GEOPHYSICS",,,,,,,,,,,
,"AAG",,,,,,,,,,,
,"1366-8781","AAG/C","P + E",473,473,473,252,321,544,,,
,"1468-4004","AAG/E","Elec",430,430,430,229,290,494,,,
,"Vol 51, 6 Issues","AAG","Print",430,430,430,229,290,494,,,
"ASL2","ATMOSPHERIC SCIENCE LETTERS",,,,,,,,,,,
,"ASL2",,,,,,,,,,,
,"1530-261X","ASL2/E","Elec",382,382,382,195,246,382,,,
,"Vol 11, 4 Issues",,,,,,,,,,,
,"Not available in print.",,,,,,,,,,,
"AEC","AUSTRAL ECOLOGY",,,,,,,,,,,
,"AEC",,,,,,,,,,,
,"1442-9985","AEC/C","P + E",1454,1454,1454,900,1143,1764,1213.3,"USD","Australia"
,"1442-9993",,,,,,,,,1103,"USD","New Zealand"
,"Vol 35, 8 Issues","AEC/E","Elec",1321,1321,1321,818,1039,1603,1102.2,"USD","Australia"
,,,,,,,,,,1002,"USD","New Zealand"
,,"AEC","Print",1321,1321,1321,818,1039,1603,1102.2,"USD","Australia"
,,,,,,,,,,1002,"USD","New Zealand"
,"Australia prices inclusive of GST.",,,,,,,,,,,
"AJD","AUSTRALASIAN JOURNAL OF DERMATOLOGY",,,,,,,,,,,
,"AJD",,,,,,,,,,,
,"0004-8380","AJD/C","P + E",623,623,623,383,487,751,546.7,"USD","Australia"
,"1440-0960",,,,,,,,,497,"USD","New Zealand"
,"Vol 51, 4 Issues","AJD/E","Elec",565,565,565,348,443,682,496.1,"USD","Australia"
